Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000129862	VCY1B	BPY1B	
ENSG00000129864	VCY	VCY1A; BPY1; VCY1	
ENSG00000129873	CDY2B	CDY	
ENSG00000129910	CDH15	MRD3; CDH14; CDH3; MCAD; CDHM	
ENSG00000129911	KLF16	BTEB4; DRRF; NSLP2	
ENSG00000129925	PGAP6	M83; TMEM6; TMEM8A; GPI-PLA2; TMEM8	
ENSG00000129932	DOHH	HLRC1; hDOHH	
ENSG00000129933	MAU2	mau-2; SCC4; KIAA0892; MAU2L	
ENSG00000129946	SHC2	SHCB; SCK; SLI	
ENSG00000129951	PLPPR3	LPPR3; PRG2; LPR3; PRG-2	
ENSG00000129965	INS-IGF2	INSIGF	
ENSG00000129968	ABHD17A	FAM108A1; C19orf27	
ENSG00000129988	LBP	BPIFD2	
ENSG00000129990	SYT5	-	
ENSG00000129991	TNNI3	CMD1FF; TNNC1; CMD2A; RCM1; cTnI; CMH7	
ENSG00000129993	CBFA2T3	RUNX1T3; ZMYND4; ETO2; MTGR2; MTG16	
ENSG00000130005	GAMT	CCDS2; TP53I2; PIG2; HEL-S-20	
ENSG00000130021	PUDP	DXF68S1E; FAM16AX; GS1; HDHD1A; HDHD1	
ENSG00000130023	ERMARD	dJ266L20.3; C6orf70; PVNH6	
ENSG00000130024	PHF10	BAF45A; XAP135	
ENSG00000130032	PRRG3	PRGP3; TMG3	
ENSG00000130035	GALNT8	GALNAC-T8	
ENSG00000130037	KCNA5	HCK1; PCN1; HPCN1; KV1.5; HK2; ATFB7	
ENSG00000130038	CRACR2A	EFCAB4B	
ENSG00000130045	NXNL2	C9orf121; RdCVF2L; RDCVF2	
ENSG00000130052	STARD8	ARHGAP38; STARTGAP3; DLC3	
ENSG00000130054	FAM155B	bB57D9.1; TMEM28; CXorf63; TED	
ENSG00000130055	GDPD2	GDE3; OBDPF	
ENSG00000130066	SAT1	SAT; SSAT; DC21; SSAT-1; KFSDX; KFSD	
ENSG00000130119	GNL3L	GNL3B	
ENSG00000130147	SH3BP4	BOG25; TTP	
ENSG00000130150	MOSPD2	-	
ENSG00000130158	DOCK6	AOS2; ZIR1	
ENSG00000130159	ECSIT	SITPEC	
ENSG00000130164	LDLR	FH; LDLCQ2; FHCL1; FHC	
ENSG00000130165	ELOF1	ELF1	
ENSG00000130167	TSPAN16	TM-8; TM4-B; TM4SF16	
ENSG00000130173	ANGPTL8	PVPA599; C19orf80; PRO1185; RIFL; TD26	
ENSG00000130175	PRKCSH	PCLD1; VASAP-60; PLD1; PKCSH; AGE-R2; G19P1; PCLD; GIIB	
ENSG00000130176	CNN1	SMCC; HEL-S-14; Sm-Calp	
ENSG00000130177	CDC16	APC6; CDC16Hs; ANAPC6; CUT9	
ENSG00000130182	ZSCAN10	ZFP206; ZNF206	
ENSG00000130193	THEM6	C8orf55; DSCD75	
ENSG00000130201	-	-	
ENSG00000130202	NECTIN2	HVEB; PVRL2; PRR2; CD112; PVRR2	
ENSG00000130203	APOE	AD2; APO-E; LPG; LDLCQ5; ApoE4	
ENSG00000130204	TOMM40	PEREC1; TOM40; D19S1177E; C19orf1; PER-EC1	
ENSG00000130208	APOC1	apoC-IB; ApoC-I; Apo-CI; apo-CIB	
ENSG00000130222	GADD45G	GRP17; CR6; GADD45gamma; DDIT2	
ENSG00000130224	LRCH2	dA204F4.4	
ENSG00000130226	DPP6	DPPX; DPL1; MRD33; VF2	
ENSG00000130227	XPO7	EXP7; RANBP16	
ENSG00000130234	ACE2	ACEH	
ENSG00000130244	FAM98C	-	
ENSG00000130254	SAFB2	-	
ENSG00000130255	RPL36	L36	
ENSG00000130270	ATP8B3	ATPIK	
ENSG00000130283	GDF1	CERS1; DORV; LASS1; RAI; UOG1; DTGA3; CHTD6; LAG1	
ENSG00000130287	NCAN	CSPG3	
ENSG00000130294	KIF1A	C2orf20; ATSV; HSN2C; SPG30; MRD9; NESCAVS; UNC104	
ENSG00000130299	GTPBP3	GTPBG3; MSS1; THDF1; COXPD23; MTGP1	
ENSG00000130300	PLVAP	FELS; PV1; gp68; DIAR10; PV-1	
ENSG00000130303	BST2	HM1.24; CD317; TETHERIN	
ENSG00000130304	SLC27A1	FATP-1; FATP1; ACSVL5; FATP	
ENSG00000130305	NSUN5	NOL1; p120(NOL1); p120; WBSCR20; NSUN5A; WBSCR20A; NOL1R	
ENSG00000130307	USHBP1	MCC2; AIEBP	
ENSG00000130309	COLGALT1	GLT25D1; ColGalT 1; BSVD3	
ENSG00000130311	DDA1	C19orf58; PCIA1	
ENSG00000130312	MRPL34	L34mt	
ENSG00000130313	PGLS	6PGL; HEL-S-304	
ENSG00000130332	LSM7	YNL147W	
ENSG00000130338	TULP4	TUSP	
ENSG00000130340	SNX9	SH3PXD3A; SDP1; SH3PX1; WISP	
ENSG00000130347	RTN4IP1	OPA10; NIMP	
ENSG00000130348	QRSL1	GatA; COXPD40	
ENSG00000130349	MTRES1	C6orf203; HSPC230; PRED31	
ENSG00000130363	RSPH3	RSP3; CILD32; RSHL2; dJ111C20.1	
ENSG00000130368	MAS1	MGRA; MAS	
ENSG00000130377	ACSBG2	BGR; PRTD-NY3; BRGL; PRTDNY3	
ENSG00000130382	MLLT1	ENL; LTG19; YEATS1	
ENSG00000130383	FUT5	FUC-TV	
ENSG00000130385	BMP15	GDF9B; POF4; ODG2	
ENSG00000130396	AFDN	AF6; MLLT4; l-afadin; MLL-AF6	
ENSG00000130402	ACTN4	FSGS; FSGS1; ACTININ-4	
ENSG00000130413	STK33	-	
ENSG00000130414	NDUFA10	CI-42KD; MC1DN22; CI-42k	
ENSG00000130427	EPO	MVCD2; DBAL; ECYT5; EP	
ENSG00000130429	ARPC1B	p40-ARC; ARC41; IMD71; p41-ARC; PLTEID	
ENSG00000130433	CACNG6	-	
ENSG00000130449	ZSWIM6	AFND; NEDMAGA	
ENSG00000130475	FCHO1	IMD76	
ENSG00000130477	UNC13A	Munc13-1	
ENSG00000130479	MAP1S	MAP8; VCY2IP-1; BPY2IP1; C19orf5; VCY2IP1	
ENSG00000130487	KLHDC7B	-	
ENSG00000130489	-	-	
ENSG00000130508	PXDN	PRG2; PXN; D2S448; MG50; ASGD7; COPOA; VPO; D2S448E	
ENSG00000130511	SSBP4	-	
ENSG00000130513	GDF15	NAG-1; PDF; PLAB; GDF-15; MIC1; PTGFB; MIC-1	
ENSG00000130517	PGPEP1	PGPI; PAP-I; PGP-I; Pcp; PGI; PGP	
ENSG00000130518	IQCN	KIAA1683	
ENSG00000130520	LSM4	GRP; YER112W	
ENSG00000130522	JUND	AP-1	
ENSG00000130528	HRC	-	
ENSG00000130529	TRPM4	TRPM4B; hTRPM4; PFHB1B; EKVP6; LTrpC4	
ENSG00000130538	OR11H1	OR11H12; OR22-1	
ENSG00000130540	SULT4A1	DJ388M5.3; SULTX3; NST; BR-STL-1; hBR-STL-1; BRSTL1	
ENSG00000130544	ZNF557	-	
ENSG00000130545	CRB3	-	
ENSG00000130558	OLFM1	AMY; OlfA; NOELIN1; NOE1	
ENSG00000130559	CAMSAP1	-	
ENSG00000130560	UBAC1	KPC2; GBDR1; UBADC1	
ENSG00000130561	SAG	RP47; S-AG	
ENSG00000130584	ZBTB46	RINZF; dJ583P15.8; BTBD4; BZEL; dJ583P15.7; ZNF340	
ENSG00000130589	HELZ2	PRIC285; PDIP-1	
ENSG00000130590	SAMD10	dJ591C20.7; C20orf136; dJ591C20	
ENSG00000130592	LSP1	WP34; pp52	
ENSG00000130595	TNNT3	beta-TnTF; TNTF; DA2B2	
ENSG00000130598	TNNI2	DA2B; fsTnI; FSSV; AMCD2B; DA2B1	
ENSG00000130600	H19; LOC102724852	ASM1; WT2; MIR675HG; ASM; BWS; LINC00008; NCRNA00008; D11S813E	
ENSG00000130612	CYP2G1P	CYP2G1; CYP2GP1; CYP2G2P	
ENSG00000130635	COL5A1	EDSC; EDSCL1	
ENSG00000130638	ATXN10	E46L; SCA10; HUMEEP	
ENSG00000130640	TUBGCP2	hGCP2; h103p; ALP4; GCP-2; GCP2; PAMDDFS; hSpc97; SPBC97; SPC97; Spc97p; Grip103	
ENSG00000130643	CALY	DRD1IP; NSG3	
ENSG00000130649	CYP2E1	CPE1; P450C2E; CYP2E; P450-J	
ENSG00000130653	PNPLA7	NTEL1; C9orf111; NTE-R1	
ENSG00000130656	HBZ	HBAZ; HBZ1; HBZ-T1	
ENSG00000130669	PAK4	-	
ENSG00000130675	MNX1	HLXB9; HB9; SCRA1; HOXHB9	
ENSG00000130684	ZNF337	-	
ENSG00000130695	CEP85	CCDC21	
ENSG00000130699	TAF4	TAF(II)130; TAF2C; TAFII130; TAF4A; TAFII-135; TAF(II)135; TAF2C1; TAFII-130; TAFII135	
ENSG00000130700	GATA5	bB379O24.1; CHTD5; GATAS	
ENSG00000130701	RBBP8NL	C20orf151	
ENSG00000130702	LAMA5	-	
ENSG00000130703	OSBPL2	DFNA67; ORP-2; ORP2; DNFA67	
ENSG00000130706	ADRM1	ARM1; ARM-1; GP110	
ENSG00000130707	ASS1	ASS; CTLN1	
ENSG00000130711	PRDM12	PFM9; HSAN8	
ENSG00000130713	EXOSC2	SHRF; p7; RRP4; Rrp4p; hRrp4p	
ENSG00000130714	POMT1	LGMDR11; MDDGC1; MDDGA1; MDDGB1; RT; LGMD2K	
ENSG00000130717	UCK1	URK1	
ENSG00000130720	FIBCD1	-	
ENSG00000130723	-	-	
ENSG00000130724	CHMP2A	BC2; VPS2; CHMP2; VPS2A; BC-2	
ENSG00000130725	UBE2M	hUbc12; UBC-RS2; UBC12	
ENSG00000130726	TRIM28	KAP1; PPP1R157; RNF96; TF1B; TIF1B	
ENSG00000130731	METTL26	C16orf13; JFP2	
ENSG00000130733	YIPF2	FinGER2	
ENSG00000130734	ATG4D	APG4-D; APG4D; AUTL4	
ENSG00000130741	EIF2S3	EIF2gamma; EIF2G; MRXSBRK; eIF-2gA; MEHMO; EIF2	
ENSG00000130748	TMEM160	-	
ENSG00000130749	ZC3H4	C19orf7	
ENSG00000130751	NPAS1	MOP5; PASD5; bHLHe11	
ENSG00000130755	GMFG	GMF-GAMMA	
ENSG00000130758	MAP3K10	MEKK10; MLK2; MST	
ENSG00000130762	ARHGEF16	NBR; GEF16	
ENSG00000130764	LRRC47	-	
ENSG00000130766	SESN2	HI95; SES2; SEST2	
ENSG00000130768	SMPDL3B	ASML3B	
ENSG00000130770	ATP5IF1	ATPIP; ATPI; ATPIF1; IP	
ENSG00000130772	MED18	p28b; SRB5	
ENSG00000130775	THEMIS2	C1orf38; ICB1; ICB-1	
ENSG00000130779	CLIP1	CYLN1; RSN; CLIP170; CLIP-170; CLIP	
ENSG00000130783	CCDC62	ERAP75; CT109; TSP-NY	
ENSG00000130787	HIP1R	ILWEQ; HIP3; HIP12	
ENSG00000130803	ZNF317	-	
ENSG00000130810	PPAN	SSF-1; SSF1; BXDC3; SSF; SSF2	
ENSG00000130811	EIF3G	EIF3-P42; eIF3-delta; EIF3S4; eIF3-p44	
ENSG00000130812	ANGPTL6	ARP5; AGF	
ENSG00000130813	SHFL	SFL; C19orf66; IRAV; RyDEN	
ENSG00000130816	DNMT1	m.HsaI; AIM; CXXC9; DNMT; MCMT; ADCADN; HSN1E	
ENSG00000130818	ZNF426	K-RBP	
ENSG00000130821	SLC6A8	CRTR; CCDS1; CRT; CT1; CTR5	
ENSG00000130822	PNCK	CaMK1b; BSTK3	
ENSG00000130826	DKC1	DKC; XAP101; NAP57; NOLA4; CBF5; DKCX	
ENSG00000130827	PLXNA3	PLXN3; 6.3; HSSEXGENE; PLXN4; XAP-6	
ENSG00000130829	DUSP9	MKP-4; MKP4	
ENSG00000130830	MPP1	MRG1; PEMP; EMP55; AAG12; DXS552E	
ENSG00000130844	ZNF331	ZNF361; RITA; ZNF463	
ENSG00000130856	ZNF236	ZNF236A; ZNF236B	
ENSG00000130876	SLC7A10	ASC1; HASC-1; asc-1	
ENSG00000130881	LRP3	-	
ENSG00000130921	MTRFR	C12orf65; SPG55; COXPD7	
ENSG00000130935	NOL11	-	
ENSG00000130939	UBE4B	E4; UFD2; UBOX3; HDNB1; UFD2A	
ENSG00000130940	CASZ1	SRG; CST; dJ734G22.1; CAS11; ZNF693	
ENSG00000130943	PKDREJ	-	
ENSG00000130948	HSD17B3	EDH17B3; SDR12C2	
ENSG00000130950	NUTM2F	NUTMF; FAM22F	
ENSG00000130956	HABP4	Ki-1/57; IHABP4; SERBP1L; IHABP-4	
ENSG00000130957	FBP2	-	
ENSG00000130958	SLC35D2	HFRC1; UGTrel8; SQV7L; hfrc	
ENSG00000130962	PRRG1	PRGP1	
ENSG00000130985	UBA1	UBA1A; VEXAS; AMCX1; A1S9T; A1ST; GXP1; UBE1X; SMAX2; CFAP124; A1S9; UBE1; POC20	
ENSG00000130988	RGN	RC; SMP30; GNL; HEL-S-41	
ENSG00000130997	POLN	POL4P	
ENSG00000131002	TXLNGY	CYorf15A; CYorf15B; TXLNG2P	
ENSG00000131007	TTTY9B	NCRNA00132; TTTY9; TTY9; TTTY9A	
ENSG00000131013	PPIL4	HDCME13P	
ENSG00000131015	ULBP2	RAET1H; RAET1L; NKG2DL2; ALCAN-alpha; N2DL2	
ENSG00000131016	AKAP12	AKAP250; SSeCKS	
ENSG00000131018	SYNE1	AMC3; Nesp1; ARCA1; 8B; AMCM; EDMD4; dJ45H2.2; MYNE1; SCAR8; CPG2; KASH1; C6orf98	
ENSG00000131019	ULBP3	NKG2DL3; N2DL-3; RAET1N	
ENSG00000131023	LATS1	WARTS; wts	
ENSG00000131037	EPS8L1	DRC3; PP10566; EPS8R1	
ENSG00000131042	LILRB2	MIR10; CD85D; ILT-4; ILT4; LIR2; MIR-10; LIR-2	
ENSG00000131043	AAR2	C20orf4; CGI-23	
ENSG00000131044	TTLL9	C20orf125	
ENSG00000131050	BPIFA2	SPLUNC2; C20orf70; PSP; bA49G10.1	
ENSG00000131051	RBM39	CAPERalpha; FSAP59; CAPER; HCC1; RNPC2	
ENSG00000131055	COX4I2	dJ857M17.2; COXIV-2; COX4; COX4L2; COX4-2; COX4B	
ENSG00000131059	BPIFA3	C20orf71; SPLUNC3	
ENSG00000131061	ZNF341	HIES3	
ENSG00000131067	GGT7	GGT4; GGTL3; GGTL5; D20S101	
ENSG00000131068	DEFB118	ESP13.6; DEFB-18; C20orf63; ESC42	
ENSG00000131069	ACSS2	ACS; ACSA; ACAS2; AceCS1; ACECS; dJ1161H23.1	
ENSG00000131080	EDA2R	EDAA2R; EDA-A2R; TNFRSF27; XEDAR	
ENSG00000131089	ARHGEF9	COLLYBISTIN; DEE8; PEM-2; PEM2; HPEM-2; EIEE8	
ENSG00000131094	C1QL1	C1QRF; CRF; CTRP14; C1QTNF14	
ENSG00000131095	GFAP	ALXDRD	
ENSG00000131096	PYY	PYY1; PYY-I	
ENSG00000131097	HIGD1B	CLST11240; CLST11240-15	
ENSG00000131100	ATP6V1E1	ARCL2C; ATP6E; Vma4; ATP6E2; ATP6V1E; P31	
ENSG00000131115	ZNF227	-	
ENSG00000131116	ZNF428	Zfp428; C19orf37	
ENSG00000131126	TEX101	TES101RP; GTPR867; SGRG; SPATA44; PRO1884; NYD-SP8; CT131	
ENSG00000131127	ZNF141	D4S90; pHZ-44	
ENSG00000131142	CCL25	SCYA25; TECK; Ckb15	
ENSG00000131143	COX4I1	COXIV; COX4-1; COXIV-1; COX4; COX IV-1; MC4DN16	
ENSG00000131148	EMC8	C16orf4; FAM158B; NOC4; C16orf2; COX4NB	
ENSG00000131149	GSE1	CRHSP24; KIAA0182	
ENSG00000131152	-	-	
ENSG00000131153	GINS2	HSPC037; Pfs2; PSF2	
ENSG00000131165	CHMP1A	PCOLN3; PRSM1; VPS46A; CHMP1; VPS46-1; PCH8	
ENSG00000131171	SH3BGRL	SH3BGR; HEL-S-115	
ENSG00000131174	COX7B	LSDMCA2; APLCC	
ENSG00000131183	SLC34A1	NPTIIa; SLC11; SLC17A2; NAPI-3; NPHLOP1; NPT2; FRTS2; HCINF2	
ENSG00000131187	F12	HAE3; HAF; HAEX	
ENSG00000131188	PRR7	-	
ENSG00000131196	NFATC1	NFATc; NF-ATC; NF-ATc1.2; NFAT2	
ENSG00000131203	IDO1	IDO; IDO-1; INDO	
ENSG00000131233	GJA9	CX58; CX59; GJA10	
ENSG00000131236	CAP1	CAP; CAP1-PEN	
ENSG00000131238	PPT1	CLN1; INCL; PPT	
ENSG00000131242	RAB11FIP4	FIP4-Rab11; RAB11-FIP4	
ENSG00000131263	RLIM	TOKAS; MRX61; NY-REN-43; RNF12	
ENSG00000131264	CDX4	-	
ENSG00000131269	ABCB7	Atm1p; ABC7; ASAT; EST140535	
ENSG00000131323	TRAF3	CAP1; RNF118; CD40bp; CRAF1; IIAE5; LAP1; CAP-1	
ENSG00000131351	HAUS8	HICE1; DGT4; NY-SAR-48	
ENSG00000131355	ADGRE3	EMR3	
ENSG00000131368	MRPS25	COXPD50; MRP-S25; RPMS25	
ENSG00000131370	SH3BP5	SH3BP-5; SAB	
ENSG00000131373	HACL1	HPCL2; 2-HPCL; PHYH2; HPCL	
ENSG00000131374	TBC1D5	-	
ENSG00000131375	CAPN7	PALBH; CALPAIN7	
ENSG00000131378	RFTN1	PIG9; PIB10; MIG2; RAFTLIN	
ENSG00000131379	C3orf20	-	
ENSG00000131381	RBSN	ZFYVE20; Rabenosyn-5	
ENSG00000131386	GALNT15	PIH5; GALNT7; pp-GalNAc-T15; GALNACT15; GALNT13; GALNTL2	
ENSG00000131389	SLC6A6	TAUT	
ENSG00000131398	KCNC3	KSHIIID; KV3.3; SCA13	
ENSG00000131400	NAPSA	Kdap; KAP; NAPA; SNAPA; NAP1	
ENSG00000131401	NAPSB	NAPSBP; NAPB; NAP1L; NAP2	
ENSG00000131408	NR1H2	RIP15; UNR; LXR-b; NER; NER-I; LXRB	
ENSG00000131409	LRRC4B	NGL-3; HSM; LRIG4	
ENSG00000131435	PDLIM4	RIL	
ENSG00000131437	KIF3A	FLA10; KLP-20	
ENSG00000131446	MGAT1	GLYT1; GLCT1; GNT-I; MGAT; GnTI; GLCNAC-TI; GNT-1	
ENSG00000131459	GFPT2	GFAT2; GFAT 2; GFAT	
ENSG00000131462	TUBG1	GCP-1; CDCBM4; TUBG; TUBGCP1	
ENSG00000131467	PSME3	PA28-gamma; REG-GAMMA; PA28G; PA28gamma; HEL-S-283; Ki	
ENSG00000131469	RPL27	DBA16; L27	
ENSG00000131470	PSMC3IP	HUMGT198A; TBPIP; HOP2; ODG3; GT198	
ENSG00000131471	AOC3	SSAO; HPAO; VAP1; VAP-1	
ENSG00000131473	ACLY	ATPCL; ACL; CLATP	
ENSG00000131475	VPS25	EAP20; FAP20; DERP9	
ENSG00000131477	RAMP2	-	
ENSG00000131480	AOC2	DAO2; SSAO; RAO	
ENSG00000131482	G6PC1	GSD1a; G6PT; G6Pase; GSD1; G6PC	
ENSG00000131484	-	-	
ENSG00000131495	NDUFA2	B8; CD14; CIB8; MC1DN13	
ENSG00000131503	ANKHD1	MASK; PP2500; MASK1; VBARP	
ENSG00000131504	DIAPH1	DRF1; SCBMS; DFNA1; DIA1; hDIA1; LFHL1	
ENSG00000131507	NDFIP1	N4WBP5	
ENSG00000131508	UBE2D2	PUBC1; UBCH4; UBC4; UBC4/5; UBCH5B; E2(17)KB2	
ENSG00000131538	TTTY6	NCRNA00127; TTY6; LINC00127; TTTY6A	
ENSG00000131548	TTTY6B	TTY6; LINC00128; NCRNA00128; TTTY6	
ENSG00000131558	EXOC4	SEC8; Sec8p; SEC8L1	
ENSG00000131584	ACAP3	CENTB5	
ENSG00000131591	C1orf159	-	
ENSG00000131620	ANO1	ORAOV2; TMEM16A; DOG1; TAOS2	
ENSG00000131626	PPFIA1	LIP1; LIPRIN; LIP.1	
ENSG00000131634	TMEM204	C16orf30; CLP24	
ENSG00000131650	KREMEN2	KRM2	
ENSG00000131652	THOC6	fSAP35; WDR58	
ENSG00000131653	TRAF7	RFWD1; CAFDADD; RNF119	
ENSG00000131668	BARX1	-	
ENSG00000131669	NINJ1	NIN1; NINJURIN	
ENSG00000131686	CA6	GUSTIN; CA-VI	
ENSG00000131697	NPHP4	POC10; SLSN4	
ENSG00000131711	MAP1B	PVNH9; FUTSCH; MAP5; PPP1R102	
ENSG00000131721	RHOXF2	PEPP2; THG1; PEPP-2; CT107	
ENSG00000131724	IL13RA1	IL-13Ra; CD213A1; CT19; NR4	
ENSG00000131725	WDR44	SYM-4; RAB11BP; RPH11	
ENSG00000131730	CKMT2	SMTCK	
ENSG00000131732	ZCCHC9	PPP1R41	
ENSG00000131737	KRT34; LOC100653049	HA4; Ha-4; KRTHA4; K34; hHa4	
ENSG00000131738	KRT33B	KRTHA3B; Ha-3II; K33B; HA3II; KRTHA3A; hHa3-II	
ENSG00000131746	TNS4	CTEN; PP14434	
ENSG00000131747	TOP2A	TOP2; TP2A	
ENSG00000131748	STARD3	CAB1; es64; MLN64	
ENSG00000131759	RARA	RAR; NR1B1	
ENSG00000131771	PPP1R1B	DARPP-32; DARPP32	
ENSG00000131773	KHDRBS3	Etle; etoile; SALP; T-STAR; TSTAR; SLM-2; SLM2	
ENSG00000131778	CHD1L	CHDL; ALC1	
ENSG00000131779	PEX11B	PEX14B; PEX11-BETA	
ENSG00000131781	FMO5	hBVMO1	
ENSG00000131788	PIAS3	ZMIZ5	
ENSG00000131791	PRKAB2	-	
ENSG00000131795	-	-	
ENSG00000131797	CLUHP3	KIAA0664P3; C16orf67; URLC3; KIAA0664L3	
ENSG00000131808	FSHB	HH24	
ENSG00000131828	PDHA1	PDHAD; PHE1A; PDHA; PDHCE1A	
ENSG00000131831	RAI2	-	
ENSG00000131844	MCCC2	MCCB	
ENSG00000131845	ZNF304	-	
ENSG00000131848	ZSCAN5A	ZSCAN5; ZNF495	
ENSG00000131849	ZNF132	pHZ-12	
ENSG00000131864	USP29	HOM-TES-84/86	
ENSG00000131871	SELENOS	AD-015; ADO15; VIMP; SBBI8; SELS; SEPS1	
ENSG00000131873	CHSY1	TPBS; CHSY; ChSy-1; CSS1	
ENSG00000131876	SNRPA1	Lea1; U2A'	
ENSG00000131885	-	-	
ENSG00000131899	LLGL1	HUGL-1; HUGL1; HUGL; Mgl1; DLG4; LLGL; Lgl1	
ENSG00000131910	NR0B2	SHP1; SHP	
ENSG00000131914	LIN28A	LIN28; LIN-28; ZCCHC1; lin-28A; CSDD1	
ENSG00000131931	THAP1	DYT6	
ENSG00000131941	RHPN2	RHOBP; P76RBE	
ENSG00000131943	C19orf12	NBIA3; MPAN; NBIA4; SPG43	
ENSG00000131944	FAAP24	C19orf40	
ENSG00000131951	LRRC9	-	
ENSG00000131966	ACTR10	HARP11; Arp10; Arp11; ACTR11	
ENSG00000131969	ABHD12B	BEM46L3; C14orf29; c14_5314	
ENSG00000131979	GCH1	DYT5; HPABH4B; GTP-CH-1; GTPCH1; DYT14; GCH; DYT5a	
ENSG00000131981	LGALS3	GAL3; LGALS2; GALIG; L31; GALBP; CBP35; MAC2	
ENSG00000131982	-	-	
ENSG00000132000	PODNL1	SLRR5B	
ENSG00000132002	DNAJB1	HSPF1; RSPH16B; Sis1; Hsp40; Hdj1	
ENSG00000132003	ZSWIM4	-	
ENSG00000132004	FBXW9	Fbw9; MEC-15	
ENSG00000132005	RFX1	EFC; RFX	
ENSG00000132010	ZNF20	KOX13	
ENSG00000132016	BRME1	MEIOK21; C19orf57	
ENSG00000132017	DCAF15	C19orf72	
ENSG00000132024	CC2D1A	MRT3; Freud-1/Aki1; FREUD-1	
ENSG00000132026	RTBDN	-	
ENSG00000132031	MATN3	DIPOA; EDM5; OS2; SEMDBCD; HOA; OADIP	
ENSG00000132109	TRIM21	RNF81; Ro/SSA; RO52; SSA; SSA1	
ENSG00000132122	SPATA6	HASH; SRF1; SRF-1	
ENSG00000132128	LRRC41	MUF1; PP7759	
ENSG00000132130	-	-	
ENSG00000132139	-	-	
ENSG00000132141	CCT6B	CCT-zeta-2; CCTZ-2; TCP-1-zeta-2; Cctz2; TSA303	
ENSG00000132142	-	-	
ENSG00000132153	DHX30	RETCOR; DDX30; NEDMIAL	
ENSG00000132155	RAF1	CMD1NN; Raf-1; c-Raf; CRAF; NS5	
ENSG00000132164	SLC6A11	GAT-3; GAT3; GAT4	
ENSG00000132170	PPARG	PPARG5; PPARgamma; NR1C3; PPARG1; CIMT1; GLM1; PPARG2	
ENSG00000132182	NUP210	GP210; POM210	
ENSG00000132185	FCRLA	FCRLc1; FCRLe; FCRLX; FCRLb; FCRX; FREB; FCRL; FCRLd; FCRL1; FCRLM1; FCRLc2	
ENSG00000132196	HSD17B7	SDR37C1; PRAP	
ENSG00000132199	ENOSF1	TYMSAS; RTS; FUCD	
ENSG00000132204	-	-	
ENSG00000132205	EMILIN2	FOAP-10; EMILIN-2	
ENSG00000132207	SLX1A	GIYD1	
ENSG00000132254	ARFIP2	POR1	
ENSG00000132256	TRIM5	TRIM5alpha; RNF88	
ENSG00000132259	CNGA4	OCNC2; OCNCb; OCNCBETA; CNCA2; CNG-4; CNG5; CNGB2; CNG4	
ENSG00000132274	TRIM22	RNF94; GPSTAF50; STAF50	
ENSG00000132275	RRP8	NML; KIAA0409	
ENSG00000132286	TIMM10B	TIM10B; FXC1; Tim9b	
ENSG00000132294	EFR3A	-	
ENSG00000132297	HHLA1	PLA2L	
ENSG00000132300	PTCD3	COXPD51; MRP-S39	
ENSG00000132305	IMMT	Mic60; P89; MICOS60; HMP; PIG52; MINOS2; P87/89; PIG4; P87	
ENSG00000132313	MRPL35	L35mt; MRP-L35	
ENSG00000132321	IQCA1	DRC11; IQCA; 4930465P12Rik	
ENSG00000132323	ILKAP	ILKAP2; PP2CD; PP2C-DELTA; ILKAP3; PPM1O	
ENSG00000132326	PER2	FASPS; FASPS1	
ENSG00000132329	RAMP1	-	
ENSG00000132330	SCLY	SCL; hSCL	
ENSG00000132334	PTPRE	R-PTP-EPSILON; HPTPE; PTPE	
ENSG00000132341	RAN	ARA24; Gsp1; TC4	
ENSG00000132356	PRKAA1	AMPK; AMPKa1	
ENSG00000132357	CARD6	CINCIN1	
ENSG00000132359	RAP1GAP2	GARNL4; RAP1GA3	
ENSG00000132361	CLUH	CLU1	
ENSG00000132376	INPP5K	PPS; MDCCAID; SKIP	
ENSG00000132382	MYBBP1A	Pol5; PAP2; P160	
ENSG00000132383	RPA1	REPA1; RF-A; RP-A; MST075; HSSB; RPA70	
ENSG00000132386	SERPINF1	OI12; OI6; PEDF; PIG35; EPC-1	
ENSG00000132388	UBE2G1	E217K; UBE2G; UBC7	
ENSG00000132394	EEFSEC	SELB; EFSEC	
ENSG00000132405	TBC1D14	-	
ENSG00000132406	TMEM128	-	
ENSG00000132423	COQ3	DHHBMT; DHHBMTASE; UG0215E05; bA9819.1	
ENSG00000132424	PNISR	HSPC306; bA98I9.2; SFRS18; SRrp130; C6orf111	
ENSG00000132429	POPDC3	bA355M14.1; LGMDR26; POP3	
ENSG00000132432	SEC61G	SSS1	
ENSG00000132434	LANCL2	TASP; GPR69B	
ENSG00000132436	FIGNL1	-	
ENSG00000132437	DDC	AADC	
ENSG00000132446	FTHL17	CT38	
ENSG00000132463	GRSF1	-	
ENSG00000132464	ENAM	ADAI; AI1C; AIH2	
ENSG00000132465	JCHAIN	JCH; IGJ; IGCJ	
ENSG00000132466	ANKRD17	MASK2; GTAR; NY-BR-16	
ENSG00000132467	UTP3	SAS10; CRL1; CRLZ1	
ENSG00000132470	ITGB4	GP150; CD104	
ENSG00000132471	WBP2	DFNB107; GRAMD6; WBP-2	
ENSG00000132475	H3-3B	H3.3B; H3F3B; H3-3A	
ENSG00000132478	UNK	UNKEMPT; ZC3H5; ZC3HDC5	
